descendant_id,ancestor_id,relation,descendant_project_id,ancestor_project_id,descendant_author,ancestor_author,descendant_created_month,ancestor_created_month,lag_months
mistralai/Devstral-Small-2505,mistralai/Mistral-Small-3.1-24B-Instruct-2503,finetune,hf_model_mistralai__Devstral-Small-2505,hf_model_mistralai__Mistral-Small-3.1-24B-Instruct-2503,mistralai,mistralai,202505,202503,2
imranali291/genderize,google-bert/bert-base-cased,finetune,hf_model_imranali291__genderize,hf_model_google-bert__bert-base-cased,imranali291,google-bert,202501,202203,34
SWE-bench/SWE-agent-LM-7B,Qwen/Qwen2.5-Coder-7B-Instruct,finetune,hf_model_SWE-bench__SWE-agent-LM-7B,hf_model_Qwen__Qwen2.5-Coder-7B-Instruct,SWE-bench,Qwen,202507,202409,10
unsloth/DeepSeek-R1-Distill-Qwen-1.5B-GGUF,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,quantized,hf_model_unsloth__DeepSeek-R1-Distill-Qwen-1.5B-GGUF,hf_model_deepseek-ai__DeepSeek-R1-Distill-Qwen-1.5B,unsloth,deepseek-ai,202501,202501,0
mlx-community/Qwen3-Embedding-0.6B-4bit-DWQ,Qwen/Qwen3-Embedding-0.6B,quantized,hf_model_mlx-community__Qwen3-Embedding-0.6B-4bit-DWQ,hf_model_Qwen__Qwen3-Embedding-0.6B,mlx-community,Qwen,202506,202506,0
QuantStack/Wan2.2-T2V-A14B-GGUF,Wan-AI/Wan2.2-T2V-A14B,quantized,hf_model_QuantStack__Wan2.2-T2V-A14B-GGUF,hf_model_Wan-AI__Wan2.2-T2V-A14B,QuantStack,Wan-AI,202507,202507,0
nvidia/Qwen3-32B-NVFP4,Qwen/Qwen3-32B,quantized,hf_model_nvidia__Qwen3-32B-NVFP4,hf_model_Qwen__Qwen3-32B,nvidia,Qwen,202509,202504,5
unsloth/Qwen3-4B-bnb-4bit,Qwen/Qwen3-4B,quantized,hf_model_unsloth__Qwen3-4B-bnb-4bit,hf_model_Qwen__Qwen3-4B,unsloth,Qwen,202504,202504,0
deepset/roberta-large-squad2,FacebookAI/roberta-large,finetune,hf_model_deepset__roberta-large-squad2,hf_model_FacebookAI__roberta-large,deepset,FacebookAI,202203,202203,0
T5B/Z-Image-Turbo-FP8,Tongyi-MAI/Z-Image-Turbo,quantized,hf_model_T5B__Z-Image-Turbo-FP8,hf_space_Tongyi-MAI__Z-Image-Turbo,T5B,Tongyi-MAI,202511,202511,0
unsloth/Qwen3-VL-4B-Instruct-GGUF,Qwen/Qwen3-VL-4B-Instruct,quantized,hf_model_unsloth__Qwen3-VL-4B-Instruct-GGUF,hf_model_Qwen__Qwen3-VL-4B-Instruct,unsloth,Qwen,202510,202510,0
agufsamudra/indo-sentiment-analysis,indobenchmark/indobert-base-p1,finetune,hf_model_agufsamudra__indo-sentiment-analysis,hf_model_indobenchmark__indobert-base-p1,agufsamudra,indobenchmark,202411,202203,32
ac0hik/Sentiment_Analysis_French,almanach/camembert-base,finetune,hf_model_ac0hik__Sentiment_Analysis_French,hf_model_almanach__camembert-base,ac0hik,almanach,202312,202203,21
s-nlp/roberta_toxicity_classifier,FacebookAI/roberta-large,finetune,hf_model_s-nlp__roberta_toxicity_classifier,hf_model_FacebookAI__roberta-large,s-nlp,FacebookAI,202203,202203,0
NousResearch/Hermes-3-Llama-3.1-8B,meta-llama/Llama-3.1-8B,finetune,hf_model_NousResearch__Hermes-3-Llama-3.1-8B,hf_model_meta-llama__Llama-3.1-8B,NousResearch,meta-llama,202407,202407,0
mlx-community/Qwen3-30B-A3B-4bit,Qwen/Qwen3-30B-A3B,quantized,hf_model_mlx-community__Qwen3-30B-A3B-4bit,hf_model_Qwen__Qwen3-30B-A3B,mlx-community,Qwen,202504,202504,0
unsloth/Qwen3-4B-unsloth-bnb-4bit,Qwen/Qwen3-4B,quantized,hf_model_unsloth__Qwen3-4B-unsloth-bnb-4bit,hf_model_Qwen__Qwen3-4B,unsloth,Qwen,202504,202504,0
onnx-community/Kokoro-82M-v1.0-ONNX,hexgrad/Kokoro-82M,quantized,hf_model_onnx-community__Kokoro-82M-v1.0-ONNX,hf_model_hexgrad__Kokoro-82M,onnx-community,hexgrad,202502,202412,2
dx8152/Qwen-Edit-2509-Multiple-angles,Qwen/Qwen-Image-Edit-2509,adapter,hf_model_dx8152__Qwen-Edit-2509-Multiple-angles,hf_space_Qwen__Qwen-Image-Edit-2509,dx8152,Qwen,202510,202509,1
Zyphra/Zamba2-1.2B-instruct,Zyphra/Zamba2-1.2B,finetune,hf_model_Zyphra__Zamba2-1.2B-instruct,hf_model_Zyphra__Zamba2-1.2B,Zyphra,Zyphra,202409,202408,1
nikolamilosevic/SCIFACT_xlm_roberta_large,FacebookAI/xlm-roberta-large,finetune,hf_model_nikolamilosevic__SCIFACT_xlm_roberta_large,hf_model_FacebookAI__xlm-roberta-large,nikolamilosevic,FacebookAI,202310,202203,19
ggml-org/gpt-oss-20b-GGUF,openai/gpt-oss-20b,quantized,hf_model_ggml-org__gpt-oss-20b-GGUF,hf_model_openai__gpt-oss-20b,ggml-org,openai,202508,202508,0
ISxOdin/vit-base-oxford-iiit-pets,google/vit-base-patch16-224,finetune,hf_model_ISxOdin__vit-base-oxford-iiit-pets,hf_model_google__vit-base-patch16-224,ISxOdin,google,202504,202203,37
cyankiwi/Qwen3-Omni-30B-A3B-Instruct-AWQ-4bit,Qwen/Qwen3-Omni-30B-A3B-Instruct,quantized,hf_model_cyankiwi__Qwen3-Omni-30B-A3B-Instruct-AWQ-4bit,hf_model_Qwen__Qwen3-Omni-30B-A3B-Instruct,cyankiwi,Qwen,202509,202509,0
Qwen/Qwen2.5-3B-Instruct-AWQ,Qwen/Qwen2.5-3B-Instruct,quantized,hf_model_Qwen__Qwen2.5-3B-Instruct-AWQ,hf_model_Qwen__Qwen2.5-3B-Instruct,Qwen,Qwen,202409,202409,0
unsloth/Qwen3-1.7B,Qwen/Qwen3-1.7B,finetune,hf_model_unsloth__Qwen3-1.7B,hf_model_Qwen__Qwen3-1.7B,unsloth,Qwen,202504,202504,0
desklib/ai-text-detector-v1.01,microsoft/deberta-v3-large,finetune,hf_model_desklib__ai-text-detector-v1.01,hf_model_microsoft__deberta-v3-large,desklib,microsoft,202502,202203,35
Skywork/Skywork-Reward-Llama-3.1-8B-v0.2,meta-llama/Llama-3.1-8B-Instruct,finetune,hf_model_Skywork__Skywork-Reward-Llama-3.1-8B-v0.2,hf_model_meta-llama__Llama-3.1-8B-Instruct,Skywork,meta-llama,202410,202407,3
amd/DeepSeek-R1-MXFP4,deepseek-ai/DeepSeek-R1,quantized,hf_model_amd__DeepSeek-R1-MXFP4,hf_model_deepseek-ai__DeepSeek-R1,amd,deepseek-ai,202505,202501,4
unsloth/llama-3-8b-bnb-4bit,meta-llama/Meta-Llama-3-8B,quantized,hf_model_unsloth__llama-3-8b-bnb-4bit,hf_model_meta-llama__Meta-Llama-3-8B,unsloth,meta-llama,202404,202404,0
OrcaDB/distilbert-base-uncased,distilbert/distilbert-base-uncased,finetune,hf_model_OrcaDB__distilbert-base-uncased,hf_model_distilbert__distilbert-base-uncased,OrcaDB,distilbert,202511,202203,44
dphn/Dolphin-Mistral-24B-Venice-Edition,mistralai/Mistral-Small-24B-Instruct-2501,finetune,hf_model_dphn__Dolphin-Mistral-24B-Venice-Edition,hf_model_mistralai__Mistral-Small-24B-Instruct-2501,dphn,mistralai,202506,202501,5
mrm8488/deberta-v3-ft-financial-news-sentiment-analysis,microsoft/deberta-v3-small,finetune,hf_model_mrm8488__deberta-v3-ft-financial-news-sentiment-analysis,hf_model_microsoft__deberta-v3-small,mrm8488,microsoft,202401,202203,22
GeneralAnalysis/GA_Guard_Lite,Qwen/Qwen3-4B-Instruct-2507,finetune,hf_model_GeneralAnalysis__GA_Guard_Lite,hf_model_Qwen__Qwen3-4B-Instruct-2507,GeneralAnalysis,Qwen,202509,202508,1
mlx-community/gemma-3-1b-it-qat-4bit,google/gemma-3-1b-it,quantized,hf_model_mlx-community__gemma-3-1b-it-qat-4bit,hf_model_google__gemma-3-1b-it,mlx-community,google,202504,202503,1
city96/umt5-xxl-encoder-gguf,google/umt5-xxl,quantized,hf_model_city96__umt5-xxl-encoder-gguf,hf_model_google__umt5-xxl,city96,google,202503,202307,20
unsloth/Qwen2.5-VL-7B-Instruct-GGUF,Qwen/Qwen2.5-VL-7B-Instruct,quantized,hf_model_unsloth__Qwen2.5-VL-7B-Instruct-GGUF,hf_model_Qwen__Qwen2.5-VL-7B-Instruct,unsloth,Qwen,202505,202501,4
btbtyler09/Qwen3-Coder-30B-A3B-Instruct-gptq-4bit,Qwen/Qwen3-Coder-30B-A3B-Instruct,quantized,hf_model_btbtyler09__Qwen3-Coder-30B-A3B-Instruct-gptq-4bit,hf_model_Qwen__Qwen3-Coder-30B-A3B-Instruct,btbtyler09,Qwen,202508,202507,1
unsloth/DeepSeek-R1-Distill-Qwen-14B-GGUF,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,quantized,hf_model_unsloth__DeepSeek-R1-Distill-Qwen-14B-GGUF,hf_model_deepseek-ai__DeepSeek-R1-Distill-Qwen-14B,unsloth,deepseek-ai,202501,202501,0
vibhorag101/roberta-base-suicide-prediction-phr,FacebookAI/roberta-base,finetune,hf_model_vibhorag101__roberta-base-suicide-prediction-phr,hf_model_FacebookAI__roberta-base,vibhorag101,FacebookAI,202311,202203,20
Qwen/Qwen2.5-14B-Instruct-GPTQ-Int8,Qwen/Qwen2.5-14B-Instruct,quantized,hf_model_Qwen__Qwen2.5-14B-Instruct-GPTQ-Int8,hf_model_Qwen__Qwen2.5-14B-Instruct,Qwen,Qwen,202409,202409,0
canopylabs/3b-de-ft-research_release,canopylabs/orpheus-3b-0.1-pretrained,finetune,hf_model_canopylabs__3b-de-ft-research_release,hf_model_canopylabs__orpheus-3b-0.1-pretrained,canopylabs,canopylabs,202504,202503,1
vectara/hallucination_evaluation_model,google/flan-t5-base,finetune,hf_model_vectara__hallucination_evaluation_model,hf_model_google__flan-t5-base,vectara,google,202310,202210,12
Qwen/Qwen2.5-7B-Instruct-GPTQ-Int4,Qwen/Qwen2.5-7B-Instruct,quantized,hf_model_Qwen__Qwen2.5-7B-Instruct-GPTQ-Int4,hf_model_Qwen__Qwen2.5-7B-Instruct,Qwen,Qwen,202409,202409,0
cyankiwi/Qwen3-VL-8B-Instruct-AWQ-4bit,Qwen/Qwen3-VL-8B-Instruct,quantized,hf_model_cyankiwi__Qwen3-VL-8B-Instruct-AWQ-4bit,hf_model_Qwen__Qwen3-VL-8B-Instruct,cyankiwi,Qwen,202510,202510,0
Qwen/Qwen2.5-Math-7B-Instruct,Qwen/Qwen2.5-Math-7B,finetune,hf_model_Qwen__Qwen2.5-Math-7B-Instruct,hf_model_Qwen__Qwen2.5-Math-7B,Qwen,Qwen,202409,202409,0
cyankiwi/Qwen3-Coder-30B-A3B-Instruct-AWQ-4bit,Qwen/Qwen3-Coder-30B-A3B-Instruct,quantized,hf_model_cyankiwi__Qwen3-Coder-30B-A3B-Instruct-AWQ-4bit,hf_model_Qwen__Qwen3-Coder-30B-A3B-Instruct,cyankiwi,Qwen,202508,202507,1
pevers/parkiet,nari-labs/Dia-1.6B,finetune,hf_model_pevers__parkiet,hf_model_nari-labs__Dia-1.6B,pevers,nari-labs,202509,202504,5
abhinand/MedEmbed-small-v0.1,BAAI/bge-small-en-v1.5,finetune,hf_model_abhinand__MedEmbed-small-v0.1,hf_model_BAAI__bge-small-en-v1.5,abhinand,BAAI,202410,202309,13
lmstudio-community/Meta-Llama-3.1-8B-Instruct-GGUF,meta-llama/Llama-3.1-8B-Instruct,quantized,hf_model_lmstudio-community__Meta-Llama-3.1-8B-Instruct-GGUF,hf_model_meta-llama__Llama-3.1-8B-Instruct,lmstudio-community,meta-llama,202407,202407,0
lmstudio-community/Qwen3-4B-Thinking-2507-MLX-4bit,Qwen/Qwen3-4B-Thinking-2507,quantized,hf_model_lmstudio-community__Qwen3-4B-Thinking-2507-MLX-4bit,hf_model_Qwen__Qwen3-4B-Thinking-2507,lmstudio-community,Qwen,202508,202508,0
Qwen/Qwen3-VL-235B-A22B-Instruct-FP8,Qwen/Qwen3-VL-235B-A22B-Instruct,quantized,hf_model_Qwen__Qwen3-VL-235B-A22B-Instruct-FP8,hf_model_Qwen__Qwen3-VL-235B-A22B-Instruct,Qwen,Qwen,202510,202509,1
tomaarsen/Qwen3-Reranker-0.6B-seq-cls,Qwen/Qwen3-0.6B-Base,finetune,hf_model_tomaarsen__Qwen3-Reranker-0.6B-seq-cls,hf_model_Qwen__Qwen3-0.6B-Base,tomaarsen,Qwen,202506,202504,2
unsloth/Qwen3-VL-2B-Instruct-unsloth-bnb-4bit,Qwen/Qwen3-VL-2B-Instruct,quantized,hf_model_unsloth__Qwen3-VL-2B-Instruct-unsloth-bnb-4bit,hf_model_Qwen__Qwen3-VL-2B-Instruct,unsloth,Qwen,202510,202510,0
LiquidAI/LFM2-VL-3B-GGUF,LiquidAI/LFM2-VL-3B,quantized,hf_model_LiquidAI__LFM2-VL-3B-GGUF,hf_model_LiquidAI__LFM2-VL-3B,LiquidAI,LiquidAI,202510,202510,0
lmstudio-community/DeepSeek-R1-0528-Qwen3-8B-GGUF,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,quantized,hf_model_lmstudio-community__DeepSeek-R1-0528-Qwen3-8B-GGUF,hf_model_deepseek-ai__DeepSeek-R1-0528-Qwen3-8B,lmstudio-community,deepseek-ai,202505,202505,0
lmstudio-community/Qwen3-4B-Thinking-2507-MLX-8bit,Qwen/Qwen3-4B-Thinking-2507,quantized,hf_model_lmstudio-community__Qwen3-4B-Thinking-2507-MLX-8bit,hf_model_Qwen__Qwen3-4B-Thinking-2507,lmstudio-community,Qwen,202508,202508,0
lmstudio-community/Qwen3-4B-Thinking-2507-MLX-6bit,Qwen/Qwen3-4B-Thinking-2507,quantized,hf_model_lmstudio-community__Qwen3-4B-Thinking-2507-MLX-6bit,hf_model_Qwen__Qwen3-4B-Thinking-2507,lmstudio-community,Qwen,202508,202508,0
Qwen/Qwen2-VL-7B-Instruct-GPTQ-Int4,Qwen/Qwen2-VL-7B-Instruct,quantized,hf_model_Qwen__Qwen2-VL-7B-Instruct-GPTQ-Int4,hf_model_Qwen__Qwen2-VL-7B-Instruct,Qwen,Qwen,202408,202408,0
TIGER-Lab/VLM2Vec-Full,microsoft/Phi-3.5-vision-instruct,finetune,hf_model_TIGER-Lab__VLM2Vec-Full,hf_model_microsoft__Phi-3.5-vision-instruct,TIGER-Lab,microsoft,202410,202408,2
unsloth/Llama-3.2-1B-Instruct-GGUF,meta-llama/Llama-3.2-1B-Instruct,quantized,hf_model_unsloth__Llama-3.2-1B-Instruct-GGUF,hf_model_meta-llama__Llama-3.2-1B-Instruct,unsloth,meta-llama,202409,202409,0
Qdrant/minicoil-v1,jinaai/jina-embeddings-v2-small-en,quantized,hf_model_Qdrant__minicoil-v1,hf_model_jinaai__jina-embeddings-v2-small-en,Qdrant,jinaai,202505,202309,20
nvidia/Cosmos-Reason1-7B,Qwen/Qwen2.5-VL-7B-Instruct,finetune,hf_model_nvidia__Cosmos-Reason1-7B,hf_model_Qwen__Qwen2.5-VL-7B-Instruct,nvidia,Qwen,202504,202501,3
Qwen/QwQ-32B,Qwen/Qwen2.5-32B,finetune,hf_model_Qwen__QwQ-32B,hf_model_Qwen__Qwen2.5-32B,Qwen,Qwen,202503,202409,6
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,quantized,hf_model_meta-llama__Llama-4-Maverick-17B-128E-Instruct-FP8,hf_model_meta-llama__Llama-4-Maverick-17B-128E-Instruct-FP8,meta-llama,meta-llama,202504,202504,0
nvidia/Cosmos-Reason2-8B,Qwen/Qwen3-VL-8B-Instruct,finetune,hf_model_nvidia__Cosmos-Reason2-8B,hf_model_Qwen__Qwen3-VL-8B-Instruct,nvidia,Qwen,202512,202510,2
city96/FLUX.1-schnell-gguf,black-forest-labs/FLUX.1-schnell,quantized,hf_model_city96__FLUX.1-schnell-gguf,hf_model_black-forest-labs__FLUX.1-schnell,city96,black-forest-labs,202408,202407,1
moonshotai/Kimi-VL-A3B-Thinking-2506,moonshotai/Kimi-VL-A3B-Instruct,finetune,hf_model_moonshotai__Kimi-VL-A3B-Thinking-2506,hf_model_moonshotai__Kimi-VL-A3B-Instruct,moonshotai,moonshotai,202506,202504,2
QuantTrio/Qwen3-Coder-30B-A3B-Instruct-AWQ,Qwen/Qwen3-Coder-30B-A3B-Instruct,quantized,hf_model_QuantTrio__Qwen3-Coder-30B-A3B-Instruct-AWQ,hf_model_Qwen__Qwen3-Coder-30B-A3B-Instruct,QuantTrio,Qwen,202508,202507,1
casperhansen/mistral-nemo-instruct-2407-awq,mistralai/Mistral-Nemo-Instruct-2407,quantized,hf_model_casperhansen__mistral-nemo-instruct-2407-awq,hf_model_mistralai__Mistral-Nemo-Instruct-2407,casperhansen,mistralai,202407,202407,0
unsloth/Qwen3-VL-8B-Instruct-GGUF,Qwen/Qwen3-VL-8B-Instruct,quantized,hf_model_unsloth__Qwen3-VL-8B-Instruct-GGUF,hf_model_Qwen__Qwen3-VL-8B-Instruct,unsloth,Qwen,202510,202510,0
Qwen/Qwen2-72B-Instruct,Qwen/Qwen2-72B,finetune,hf_model_Qwen__Qwen2-72B-Instruct,hf_model_Qwen__Qwen2-72B,Qwen,Qwen,202405,202405,0
textdetox/xlmr-large-toxicity-classifier,FacebookAI/xlm-roberta-large,finetune,hf_model_textdetox__xlmr-large-toxicity-classifier,hf_model_FacebookAI__xlm-roberta-large,textdetox,FacebookAI,202402,202203,23
sugoitoolkit/Sugoi-32B-Ultra-GGUF,Qwen/Qwen2.5-32B-Instruct,quantized,hf_model_sugoitoolkit__Sugoi-32B-Ultra-GGUF,hf_model_Qwen__Qwen2.5-32B-Instruct,sugoitoolkit,Qwen,202508,202409,11
RedHatAI/Qwen3-32B-FP8-dynamic,Qwen/Qwen3-32B,quantized,hf_model_RedHatAI__Qwen3-32B-FP8-dynamic,hf_model_Qwen__Qwen3-32B,RedHatAI,Qwen,202505,202504,1
ibm-granite/granite-speech-3.3-8b,ibm-granite/granite-3.3-8b-instruct,finetune,hf_model_ibm-granite__granite-speech-3.3-8b,hf_model_ibm-granite__granite-3.3-8b-instruct,ibm-granite,ibm-granite,202504,202504,0
Qwen/Qwen2.5-VL-3B-Instruct-AWQ,Qwen/Qwen2.5-VL-3B-Instruct,quantized,hf_model_Qwen__Qwen2.5-VL-3B-Instruct-AWQ,hf_model_Qwen__Qwen2.5-VL-3B-Instruct,Qwen,Qwen,202502,202501,1
Alibaba-NLP/gte-modernbert-base,answerdotai/ModernBERT-base,finetune,hf_model_Alibaba-NLP__gte-modernbert-base,hf_model_answerdotai__ModernBERT-base,Alibaba-NLP,answerdotai,202501,202412,1
jtlicardo/bpmn-information-extraction-v2,google-bert/bert-base-cased,finetune,hf_model_jtlicardo__bpmn-information-extraction-v2,hf_model_google-bert__bert-base-cased,jtlicardo,google-bert,202302,202203,11
Xenova/whisper-tiny.en,openai/whisper-tiny.en,quantized,hf_model_Xenova__whisper-tiny.en,hf_model_openai__whisper-tiny.en,Xenova,openai,202305,202209,8
unsloth/Qwen3-4B,Qwen/Qwen3-4B,finetune,hf_model_unsloth__Qwen3-4B,hf_model_Qwen__Qwen3-4B,unsloth,Qwen,202504,202504,0
dphn/Dolphin3.0-Llama3.1-8B,meta-llama/Llama-3.1-8B,finetune,hf_model_dphn__Dolphin3.0-Llama3.1-8B,hf_model_meta-llama__Llama-3.1-8B,dphn,meta-llama,202412,202407,5
llamafactory/tiny-random-Llama-3-lora,llamafactory/tiny-random-Llama-3,adapter,hf_model_llamafactory__tiny-random-Llama-3-lora,hf_model_llamafactory__tiny-random-Llama-3,llamafactory,llamafactory,202406,202406,0
unsloth/Qwen3-VL-4B-Instruct-unsloth-bnb-4bit,Qwen/Qwen3-VL-4B-Instruct,quantized,hf_model_unsloth__Qwen3-VL-4B-Instruct-unsloth-bnb-4bit,hf_model_Qwen__Qwen3-VL-4B-Instruct,unsloth,Qwen,202510,202510,0
stelterlab/Qwen3-30B-A3B-Instruct-2507-AWQ,Qwen/Qwen3-30B-A3B-Instruct-2507,quantized,hf_model_stelterlab__Qwen3-30B-A3B-Instruct-2507-AWQ,hf_model_Qwen__Qwen3-30B-A3B-Instruct-2507,stelterlab,Qwen,202508,202507,1
Qwen/Qwen3-32B-FP8,Qwen/Qwen3-32B,quantized,hf_model_Qwen__Qwen3-32B-FP8,hf_model_Qwen__Qwen3-32B,Qwen,Qwen,202504,202504,0
unsloth/Qwen3-4B-GGUF,Qwen/Qwen3-4B,quantized,hf_model_unsloth__Qwen3-4B-GGUF,hf_model_Qwen__Qwen3-4B,unsloth,Qwen,202504,202504,0
Qwen/Qwen2-7B-Instruct-GGUF,Qwen/Qwen2-7B-Instruct,quantized,hf_model_Qwen__Qwen2-7B-Instruct-GGUF,hf_model_Qwen__Qwen2-7B-Instruct,Qwen,Qwen,202406,202406,0
Styxxxx/llama2_7b_lora-arc_challenge,meta-llama/Llama-2-7b-hf,adapter,hf_model_Styxxxx__llama2_7b_lora-arc_challenge,hf_model_meta-llama__Llama-2-7b-hf,Styxxxx,meta-llama,202411,202307,16
Xenova/finbert,ProsusAI/finbert,quantized,hf_model_Xenova__finbert,hf_model_ProsusAI__finbert,Xenova,ProsusAI,202305,202203,14
cyankiwi/Devstral-Small-2-24B-Instruct-2512-AWQ-4bit,mistralai/Devstral-Small-2-24B-Instruct-2512,quantized,hf_model_cyankiwi__Devstral-Small-2-24B-Instruct-2512-AWQ-4bit,hf_model_mistralai__Devstral-Small-2-24B-Instruct-2512,cyankiwi,mistralai,202512,202511,1
unsloth/Qwen2.5-VL-7B-Instruct-unsloth-bnb-4bit,Qwen/Qwen2.5-VL-7B-Instruct,quantized,hf_model_unsloth__Qwen2.5-VL-7B-Instruct-unsloth-bnb-4bit,hf_model_Qwen__Qwen2.5-VL-7B-Instruct,unsloth,Qwen,202501,202501,0
GuardrailsAI/prompt-saturation-attack-detector,google-bert/bert-base-uncased,finetune,hf_model_GuardrailsAI__prompt-saturation-attack-detector,hf_model_google-bert__bert-base-uncased,GuardrailsAI,google-bert,202411,202203,32
nvidia/Llama-4-Scout-17B-16E-Instruct-NVFP4,meta-llama/Llama-4-Scout-17B-16E-Instruct,quantized,hf_model_nvidia__Llama-4-Scout-17B-16E-Instruct-NVFP4,hf_model_meta-llama__Llama-4-Scout-17B-16E-Instruct,nvidia,meta-llama,202504,202504,0
lmstudio-community/Hermes-4-70B-MLX-4bit,NousResearch/Hermes-4-70B,quantized,hf_model_lmstudio-community__Hermes-4-70B-MLX-4bit,hf_model_NousResearch__Hermes-4-70B,lmstudio-community,NousResearch,202508,202508,0
Styxxxx/llama2_7b_lora-arc_easy,meta-llama/Llama-2-7b-hf,adapter,hf_model_Styxxxx__llama2_7b_lora-arc_easy,hf_model_meta-llama__Llama-2-7b-hf,Styxxxx,meta-llama,202411,202307,16
thesven/Mistral-7B-Instruct-v0.3-GPTQ,mistralai/Mistral-7B-Instruct-v0.3,quantized,hf_model_thesven__Mistral-7B-Instruct-v0.3-GPTQ,hf_model_mistralai__Mistral-7B-Instruct-v0.3,thesven,mistralai,202405,202405,0
OPEA/Mistral-Small-3.1-24B-Instruct-2503-int4-AutoRound-awq-sym,mistralai/Mistral-Small-3.1-24B-Instruct-2503,quantized,hf_model_OPEA__Mistral-Small-3.1-24B-Instruct-2503-int4-AutoRound-awq-sym,hf_model_mistralai__Mistral-Small-3.1-24B-Instruct-2503,OPEA,mistralai,202503,202503,0
unsloth/Qwen3-32B-bnb-4bit,Qwen/Qwen3-32B,quantized,hf_model_unsloth__Qwen3-32B-bnb-4bit,hf_model_Qwen__Qwen3-32B,unsloth,Qwen,202504,202504,0
lightonai/GTE-ModernColBERT-v1,Alibaba-NLP/gte-modernbert-base,quantized,hf_model_lightonai__GTE-ModernColBERT-v1,hf_model_Alibaba-NLP__gte-modernbert-base,lightonai,Alibaba-NLP,202504,202501,3
MaziyarPanahi/GLM-4.6V-Flash-GGUF,zai-org/GLM-4.6V-Flash,quantized,hf_model_MaziyarPanahi__GLM-4.6V-Flash-GGUF,hf_model_zai-org__GLM-4.6V-Flash,MaziyarPanahi,zai-org,202512,202512,0
MaziyarPanahi/gpt-oss-20b-Derestricted-GGUF,ArliAI/gpt-oss-20b-Derestricted,quantized,hf_model_MaziyarPanahi__gpt-oss-20b-Derestricted-GGUF,hf_model_ArliAI__gpt-oss-20b-Derestricted,MaziyarPanahi,ArliAI,202511,202511,0
tencent/KaLM-Embedding-Gemma3-12B-2511,google/gemma-3-12b-pt,finetune,hf_model_tencent__KaLM-Embedding-Gemma3-12B-2511,hf_model_google__gemma-3-12b-pt,tencent,google,202511,202503,8
unsloth/Qwen2.5-1.5B-Instruct-unsloth-bnb-4bit,Qwen/Qwen2.5-1.5B-Instruct,quantized,hf_model_unsloth__Qwen2.5-1.5B-Instruct-unsloth-bnb-4bit,hf_model_Qwen__Qwen2.5-1.5B-Instruct,unsloth,Qwen,202502,202409,5
AstraMindAI/xttsv2,coqui/XTTS-v2,finetune,hf_model_AstraMindAI__xttsv2,hf_model_coqui__XTTS-v2,AstraMindAI,coqui,202410,202310,12
garak-llm/roberta_toxicity_classifier,FacebookAI/roberta-large,finetune,hf_model_garak-llm__roberta_toxicity_classifier,hf_model_FacebookAI__roberta-large,garak-llm,FacebookAI,202502,202203,35
joeddav/bart-large-mnli-yahoo-answers,facebook/bart-large-mnli,finetune,hf_model_joeddav__bart-large-mnli-yahoo-answers,hf_model_facebook__bart-large-mnli,joeddav,facebook,202203,202203,0
Qwen/Qwen2.5-Coder-14B-Instruct-GGUF,Qwen/Qwen2.5-Coder-14B-Instruct,quantized,hf_model_Qwen__Qwen2.5-Coder-14B-Instruct-GGUF,hf_model_Qwen__Qwen2.5-Coder-14B-Instruct,Qwen,Qwen,202411,202411,0
lmstudio-community/Hermes-4-70B-MLX-8bit,NousResearch/Hermes-4-70B,quantized,hf_model_lmstudio-community__Hermes-4-70B-MLX-8bit,hf_model_NousResearch__Hermes-4-70B,lmstudio-community,NousResearch,202508,202508,0
MaziyarPanahi/Nemotron-Orchestrator-8B-GGUF,nvidia/Nemotron-Orchestrator-8B,quantized,hf_model_MaziyarPanahi__Nemotron-Orchestrator-8B-GGUF,hf_model_nvidia__Nemotron-Orchestrator-8B,MaziyarPanahi,nvidia,202512,202511,1
unsloth/Meta-Llama-3.1-8B-Instruct-unsloth-bnb-4bit,meta-llama/Llama-3.1-8B-Instruct,quantized,hf_model_unsloth__Meta-Llama-3.1-8B-Instruct-unsloth-bnb-4bit,hf_model_meta-llama__Llama-3.1-8B-Instruct,unsloth,meta-llama,202502,202407,7
MaziyarPanahi/Trinity-Mini-GGUF,arcee-ai/Trinity-Mini,quantized,hf_model_MaziyarPanahi__Trinity-Mini-GGUF,hf_model_arcee-ai__Trinity-Mini,MaziyarPanahi,arcee-ai,202512,202512,0
lmstudio-community/Hermes-4-70B-MLX-6bit,NousResearch/Hermes-4-70B,quantized,hf_model_lmstudio-community__Hermes-4-70B-MLX-6bit,hf_model_NousResearch__Hermes-4-70B,lmstudio-community,NousResearch,202508,202508,0
lmstudio-community/Hermes-4-70B-MLX-5bit,NousResearch/Hermes-4-70B,quantized,hf_model_lmstudio-community__Hermes-4-70B-MLX-5bit,hf_model_NousResearch__Hermes-4-70B,lmstudio-community,NousResearch,202508,202508,0
